country,field,year,num_patent_applications,num_patent_granted,complete,pillar,is_group
Bulgaria,Agriculture,2022,0,0.0,False,patents,False
Bulgaria,Agriculture,2023,0,0.0,False,patents,False
Bulgaria,All,2015,1,1.0,True,patents,False
Bulgaria,All,2017,3,2.0,True,patents,False
Bulgaria,All,2018,4,4.0,True,patents,False
Bulgaria,All,2019,3,3.0,False,patents,False
Bulgaria,All,2020,12,10.0,False,patents,False
Bulgaria,All,2021,4,3.0,False,patents,False
Bulgaria,All,2022,2,2.0,False,patents,False
Bulgaria,All,2023,5,5.0,False,patents,False
Bulgaria,Banking and Finance,2015,0,0.0,True,patents,False
Bulgaria,Banking and Finance,2017,0,0.0,True,patents,False
Bulgaria,Banking and Finance,2018,0,0.0,True,patents,False
Bulgaria,Banking and Finance,2019,0,0.0,False,patents,False
Bulgaria,Banking and Finance,2020,0,0.0,False,patents,False
Bulgaria,Banking and Finance,2021,0,0.0,False,patents,False
Bulgaria,Banking and Finance,2022,0,0.0,False,patents,False
Bulgaria,Banking and Finance,2023,0,0.0,False,patents,False
Bulgaria,Business,2015,0,0.0,True,patents,False
Bulgaria,Business,2017,0,0.0,True,patents,False
Bulgaria,Business,2018,0,0.0,True,patents,False
Bulgaria,Business,2019,0,0.0,False,patents,False
Bulgaria,Business,2020,0,0.0,False,patents,False
Bulgaria,Business,2021,0,0.0,False,patents,False
Bulgaria,Business,2022,0,0.0,False,patents,False
Bulgaria,Business,2023,0,0.0,False,patents,False
Bulgaria,Energy Management,2015,0,0.0,True,patents,False
Bulgaria,Energy Management,2017,0,0.0,True,patents,False
Bulgaria,Energy Management,2018,0,0.0,True,patents,False
Bulgaria,Energy Management,2019,0,0.0,False,patents,False
Bulgaria,Energy Management,2020,0,0.0,False,patents,False
Bulgaria,Energy Management,2021,0,0.0,False,patents,False
Bulgaria,Energy Management,2022,0,0.0,False,patents,False
Bulgaria,Energy Management,2023,0,0.0,False,patents,False
Bulgaria,Industry and Manufacturing,2015,0,0.0,True,patents,False
Bulgaria,Industry and Manufacturing,2017,0,0.0,True,patents,False
Bulgaria,Industry and Manufacturing,2018,0,0.0,True,patents,False
Bulgaria,Industry and Manufacturing,2019,0,0.0,False,patents,False
Bulgaria,Industry and Manufacturing,2020,0,0.0,False,patents,False
Bulgaria,Industry and Manufacturing,2021,0,0.0,False,patents,False
Bulgaria,Industry and Manufacturing,2022,0,0.0,False,patents,False
Bulgaria,Industry and Manufacturing,2023,0,0.0,False,patents,False
Bulgaria,Life Sciences,2015,0,0.0,True,patents,False
Bulgaria,Life Sciences,2017,0,0.0,True,patents,False
Bulgaria,Life Sciences,2018,0,0.0,True,patents,False
Bulgaria,Life Sciences,2019,0,0.0,False,patents,False
Bulgaria,Life Sciences,2020,0,0.0,False,patents,False
Bulgaria,Life Sciences,2021,0,0.0,False,patents,False
Bulgaria,Life Sciences,2022,0,0.0,False,patents,False
Bulgaria,Life Sciences,2023,0,0.0,False,patents,False
Bulgaria,Personal Devices and Computing,2015,0,0.0,True,patents,False
Bulgaria,Personal Devices and Computing,2017,0,0.0,True,patents,False
Bulgaria,Personal Devices and Computing,2018,0,0.0,True,patents,False
Bulgaria,Personal Devices and Computing,2019,0,0.0,False,patents,False
Bulgaria,Personal Devices and Computing,2020,0,0.0,False,patents,False
Bulgaria,Personal Devices and Computing,2021,0,0.0,False,patents,False
Bulgaria,Personal Devices and Computing,2022,0,0.0,False,patents,False
Bulgaria,Personal Devices and Computing,2023,0,0.0,False,patents,False
Bulgaria,Physical Sciences and Engineering,2015,0,0.0,True,patents,False
Bulgaria,Physical Sciences and Engineering,2017,0,0.0,True,patents,False
Bulgaria,Physical Sciences and Engineering,2018,0,0.0,True,patents,False
Bulgaria,Physical Sciences and Engineering,2019,0,0.0,False,patents,False
Bulgaria,Physical Sciences and Engineering,2020,0,0.0,False,patents,False
Bulgaria,Physical Sciences and Engineering,2021,0,0.0,False,patents,False
Bulgaria,Physical Sciences and Engineering,2022,0,0.0,False,patents,False
Bulgaria,Physical Sciences and Engineering,2023,0,0.0,False,patents,False
Bulgaria,Security,2015,0,0.0,True,patents,False
Bulgaria,Security,2017,0,0.0,True,patents,False
Bulgaria,Security,2018,0,0.0,True,patents,False
Bulgaria,Security,2019,0,0.0,False,patents,False
Bulgaria,Security,2020,0,0.0,False,patents,False
Bulgaria,Security,2021,0,0.0,False,patents,False
Bulgaria,Security,2022,0,0.0,False,patents,False
Bulgaria,Security,2023,0,0.0,False,patents,False
Bulgaria,Telecommunications,2015,0,0.0,True,patents,False
Bulgaria,Telecommunications,2017,0,0.0,True,patents,False
Bulgaria,Telecommunications,2018,0,0.0,True,patents,False
Bulgaria,Telecommunications,2019,0,0.0,False,patents,False
Bulgaria,Telecommunications,2020,0,0.0,False,patents,False
Bulgaria,Telecommunications,2021,0,0.0,False,patents,False
Bulgaria,Telecommunications,2022,0,0.0,False,patents,False
Bulgaria,Telecommunications,2023,0,0.0,False,patents,False
Bulgaria,Transportation,2015,0,0.0,True,patents,False
Bulgaria,Transportation,2017,0,0.0,True,patents,False
Bulgaria,Transportation,2018,0,0.0,True,patents,False
Bulgaria,Transportation,2019,0,0.0,False,patents,False
Bulgaria,Transportation,2020,0,0.0,False,patents,False
Bulgaria,Transportation,2021,0,0.0,False,patents,False
Bulgaria,Transportation,2022,0,0.0,False,patents,False
Bulgaria,Transportation,2023,0,0.0,False,patents,False
Canada,Agriculture,2015,4,4.0,True,patents,False
Canada,Agriculture,2016,8,8.0,True,patents,False
Canada,Agriculture,2017,21,15.0,True,patents,False
Canada,Agriculture,2018,35,29.0,True,patents,False
Canada,Agriculture,2019,32,21.0,False,patents,False
Canada,Agriculture,2020,42,27.0,False,patents,False
Canada,Agriculture,2021,31,8.0,False,patents,False
Canada,Agriculture,2022,4,2.0,False,patents,False
Canada,Agriculture,2023,0,,False,patents,False
Canada,Agriculture,2024,0,,False,patents,False
Canada,All,2015,184,156.0,True,patents,False
Canada,All,2016,335,284.0,True,patents,False
Canada,All,2017,425,352.0,True,patents,False
Canada,All,2018,685,541.0,True,patents,False
Canada,All,2019,756,529.0,False,patents,False
Canada,All,2020,882,457.0,False,patents,False
Canada,All,2021,894,271.0,False,patents,False
Canada,All,2022,138,24.0,False,patents,False
Canada,All,2023,3,,False,patents,False
Canada,All,2024,1,,False,patents,False
Canada,Banking and Finance,2015,17,15.0,True,patents,False
Canada,Banking and Finance,2016,15,14.0,True,patents,False
Canada,Banking and Finance,2017,28,23.0,True,patents,False
Canada,Banking and Finance,2018,47,37.0,True,patents,False
Canada,Banking and Finance,2019,58,36.0,False,patents,False
Canada,Banking and Finance,2020,52,25.0,False,patents,False
Canada,Banking and Finance,2021,61,15.0,False,patents,False
Canada,Banking and Finance,2022,11,1.0,False,patents,False
Canada,Banking and Finance,2023,0,,False,patents,False
Canada,Banking and Finance,2024,1,,False,patents,False
Canada,Business,2015,42,32.0,True,patents,False
Canada,Business,2016,78,59.0,True,patents,False
Canada,Business,2017,64,40.0,True,patents,False
Canada,Business,2018,113,84.0,True,patents,False
Canada,Business,2019,123,76.0,False,patents,False
Canada,Business,2020,143,61.0,False,patents,False
Canada,Business,2021,130,38.0,False,patents,False
Canada,Business,2022,21,4.0,False,patents,False
Canada,Business,2023,1,,False,patents,False
Canada,Business,2024,1,,False,patents,False
Canada,Energy Management,2015,13,11.0,True,patents,False
Canada,Energy Management,2016,11,7.0,True,patents,False
Canada,Energy Management,2017,14,12.0,True,patents,False
Canada,Energy Management,2018,21,19.0,True,patents,False
Canada,Energy Management,2019,17,11.0,False,patents,False
Canada,Energy Management,2020,21,12.0,False,patents,False
Canada,Energy Management,2021,25,8.0,False,patents,False
Canada,Energy Management,2022,4,3.0,False,patents,False
Canada,Energy Management,2023,1,,False,patents,False
Canada,Energy Management,2024,0,,False,patents,False
Canada,Industry and Manufacturing,2015,11,8.0,True,patents,False
Canada,Industry and Manufacturing,2016,23,22.0,True,patents,False
Canada,Industry and Manufacturing,2017,37,30.0,True,patents,False
Canada,Industry and Manufacturing,2018,41,38.0,True,patents,False
Canada,Industry and Manufacturing,2019,52,39.0,False,patents,False
Canada,Industry and Manufacturing,2020,61,41.0,False,patents,False
Canada,Industry and Manufacturing,2021,58,26.0,False,patents,False
Canada,Industry and Manufacturing,2022,3,0.0,False,patents,False
Canada,Industry and Manufacturing,2023,0,,False,patents,False
Canada,Industry and Manufacturing,2024,0,,False,patents,False
Canada,Life Sciences,2015,59,49.0,True,patents,False
Canada,Life Sciences,2016,103,84.0,True,patents,False
Canada,Life Sciences,2017,142,122.0,True,patents,False
Canada,Life Sciences,2018,231,169.0,True,patents,False
Canada,Life Sciences,2019,268,189.0,False,patents,False
Canada,Life Sciences,2020,302,146.0,False,patents,False
Canada,Life Sciences,2021,336,83.0,False,patents,False
Canada,Life Sciences,2022,23,4.0,False,patents,False
Canada,Life Sciences,2023,0,,False,patents,False
Canada,Life Sciences,2024,0,,False,patents,False
Canada,Personal Devices and Computing,2015,84,68.0,True,patents,False
Canada,Personal Devices and Computing,2016,162,139.0,True,patents,False
Canada,Personal Devices and Computing,2017,192,164.0,True,patents,False
Canada,Personal Devices and Computing,2018,326,273.0,True,patents,False
Canada,Personal Devices and Computing,2019,316,236.0,False,patents,False
Canada,Personal Devices and Computing,2020,324,189.0,False,patents,False
Canada,Personal Devices and Computing,2021,241,84.0,False,patents,False
Canada,Personal Devices and Computing,2022,36,7.0,False,patents,False
Canada,Personal Devices and Computing,2023,0,,False,patents,False
Canada,Personal Devices and Computing,2024,1,,False,patents,False
Canada,Physical Sciences and Engineering,2015,23,22.0,True,patents,False
Canada,Physical Sciences and Engineering,2016,23,21.0,True,patents,False
Canada,Physical Sciences and Engineering,2017,37,32.0,True,patents,False
Canada,Physical Sciences and Engineering,2018,63,52.0,True,patents,False
Canada,Physical Sciences and Engineering,2019,59,49.0,False,patents,False
Canada,Physical Sciences and Engineering,2020,59,35.0,False,patents,False
Canada,Physical Sciences and Engineering,2021,73,15.0,False,patents,False
Canada,Physical Sciences and Engineering,2022,7,2.0,False,patents,False
Canada,Physical Sciences and Engineering,2023,2,,False,patents,False
Canada,Physical Sciences and Engineering,2024,0,,False,patents,False
Canada,Security,2015,8,7.0,True,patents,False
Canada,Security,2016,26,22.0,True,patents,False
Canada,Security,2017,31,27.0,True,patents,False
Canada,Security,2018,54,44.0,True,patents,False
Canada,Security,2019,45,33.0,False,patents,False
Canada,Security,2020,56,29.0,False,patents,False
Canada,Security,2021,58,20.0,False,patents,False
Canada,Security,2022,11,1.0,False,patents,False
Canada,Security,2023,0,,False,patents,False
Canada,Security,2024,0,,False,patents,False
Canada,Telecommunications,2015,28,26.0,True,patents,False
Canada,Telecommunications,2016,62,57.0,True,patents,False
Canada,Telecommunications,2017,93,80.0,True,patents,False
Canada,Telecommunications,2018,117,91.0,True,patents,False
Canada,Telecommunications,2019,143,114.0,False,patents,False
Canada,Telecommunications,2020,145,90.0,False,patents,False
Canada,Telecommunications,2021,135,60.0,False,patents,False
Canada,Telecommunications,2022,15,3.0,False,patents,False
Canada,Telecommunications,2023,1,,False,patents,False
Canada,Telecommunications,2024,0,,False,patents,False
Canada,Transportation,2015,31,31.0,True,patents,False
Canada,Transportation,2016,50,44.0,True,patents,False
Canada,Transportation,2017,51,49.0,True,patents,False
Canada,Transportation,2018,58,53.0,True,patents,False
Canada,Transportation,2019,30,24.0,False,patents,False
Canada,Transportation,2020,46,30.0,False,patents,False
Canada,Transportation,2021,37,15.0,False,patents,False
Canada,Transportation,2022,4,1.0,False,patents,False
Canada,Transportation,2023,0,,False,patents,False
Canada,Transportation,2024,0,,False,patents,False
Chile,Agriculture,2015,0,0.0,True,patents,False
Chile,Agriculture,2017,0,,False,patents,False
Chile,Agriculture,2018,0,0.0,True,patents,False
Chile,Agriculture,2019,0,,False,patents,False
Chile,Agriculture,2021,0,,False,patents,False
Chile,Agriculture,2022,0,,False,patents,False
Chile,Agriculture,2023,0,,False,patents,False
Chile,Agriculture,2024,0,,False,patents,False
Chile,All,2015,4,2.0,True,patents,False
Chile,All,2017,1,,False,patents,False
Chile,All,2018,1,1.0,True,patents,False
Chile,All,2019,1,,False,patents,False
Chile,All,2021,1,,False,patents,False
Chile,All,2022,3,,False,patents,False
Chile,All,2023,3,,False,patents,False
Chile,All,2024,1,,False,patents,False
Chile,Banking and Finance,2015,0,0.0,True,patents,False
Chile,Banking and Finance,2017,0,,False,patents,False
Chile,Banking and Finance,2018,0,0.0,True,patents,False
Chile,Banking and Finance,2019,0,,False,patents,False
Chile,Banking and Finance,2021,0,,False,patents,False
Chile,Banking and Finance,2022,0,,False,patents,False
Chile,Banking and Finance,2023,0,,False,patents,False
Chile,Banking and Finance,2024,0,,False,patents,False
Chile,Business,2015,0,0.0,True,patents,False
Chile,Business,2017,0,,False,patents,False
Chile,Business,2018,0,0.0,True,patents,False
Chile,Business,2019,0,,False,patents,False
Chile,Business,2021,0,,False,patents,False
Chile,Business,2022,0,,False,patents,False
Chile,Business,2023,1,,False,patents,False
Chile,Business,2024,0,,False,patents,False
Chile,Energy Management,2015,0,0.0,True,patents,False
Chile,Energy Management,2017,0,,False,patents,False
Chile,Energy Management,2018,0,0.0,True,patents,False
Chile,Energy Management,2019,0,,False,patents,False
Chile,Energy Management,2021,0,,False,patents,False
Chile,Energy Management,2022,0,,False,patents,False
Chile,Energy Management,2023,0,,False,patents,False
Chile,Energy Management,2024,0,,False,patents,False
Chile,Industry and Manufacturing,2015,0,0.0,True,patents,False
Chile,Industry and Manufacturing,2017,0,,False,patents,False
Chile,Industry and Manufacturing,2018,0,0.0,True,patents,False
Chile,Industry and Manufacturing,2019,0,,False,patents,False
Chile,Industry and Manufacturing,2021,0,,False,patents,False
Chile,Industry and Manufacturing,2022,1,,False,patents,False
Chile,Industry and Manufacturing,2023,0,,False,patents,False
Chile,Industry and Manufacturing,2024,0,,False,patents,False
Chile,Life Sciences,2015,0,0.0,True,patents,False
Chile,Life Sciences,2017,0,,False,patents,False
Chile,Life Sciences,2018,0,0.0,True,patents,False
Chile,Life Sciences,2019,0,,False,patents,False
Chile,Life Sciences,2021,0,,False,patents,False
Chile,Life Sciences,2022,1,,False,patents,False
Chile,Life Sciences,2023,1,,False,patents,False
Chile,Life Sciences,2024,0,,False,patents,False
Chile,Personal Devices and Computing,2015,2,1.0,True,patents,False
Chile,Personal Devices and Computing,2017,0,,False,patents,False
Chile,Personal Devices and Computing,2018,0,0.0,True,patents,False
Chile,Personal Devices and Computing,2019,0,,False,patents,False
Chile,Personal Devices and Computing,2021,1,,False,patents,False
Chile,Personal Devices and Computing,2022,1,,False,patents,False
Chile,Personal Devices and Computing,2023,1,,False,patents,False
Chile,Personal Devices and Computing,2024,0,,False,patents,False
Chile,Physical Sciences and Engineering,2015,0,0.0,True,patents,False
Chile,Physical Sciences and Engineering,2017,0,,False,patents,False
Chile,Physical Sciences and Engineering,2018,1,1.0,True,patents,False
Chile,Physical Sciences and Engineering,2019,0,,False,patents,False
Chile,Physical Sciences and Engineering,2021,0,,False,patents,False
Chile,Physical Sciences and Engineering,2022,1,,False,patents,False
Chile,Physical Sciences and Engineering,2023,0,,False,patents,False
